,ID3ROG3,Language,BibleStatus,Speakers,masonpop,masonresid,masonscore,Latitude,Longitude
865,18527LA,Kuan,1,936,1.000038552,3.86E-05,1.87E-05,18.07692,105.31038
866,18690LA,Tai Long,1,3134,1.000130061,0.000130061,6.47E-05,20.04497,102.4067
867,18892LA,Phana',1,5854,1.000243302,0.000243302,0.000121581,21.93872,101.9775
868,18906LA,Bo,1,4212,1.000174941,0.000174941,8.72E-05,18.25234,104.30626
869,19007LA,Laos Sign Language,1,74795,1.003113512,0.003113512,0.001564256,18.387,104.518
870,19157LA,Khuen,1,17351,1.000721955,0.000721955,0.00036217,20.83796,101.30578
871,19501LA,Con,1,2305,1.000095547,9.55E-05,4.73E-05,20.64978,100.89976
872,19592LA,Tai Khang,1,246,1.000009825,9.83E-06,4.23E-06,18.66322,104.36545
873,11876LY,Ghadames,1,13558,1.000564042,0.000564042,0.000282797,30.11606,10.05494
874,15316LY,Tedaga,1,138137,1.00575062,0.00575062,0.002889765,23.73125,15.48669
875,19007LY,Libyan Sign Language,1,35173,1.001463936,0.001463936,0.000735117,29.512,17.573
876,19007MA,Malagasy Sign Language,1,291780,1.012147214,0.012147214,0.006104932,-19.04,46.87
877,19225MA,Bushi,1,74811,1.003114178,0.003114178,0.001564591,-18.892907,47.542679
878,19225MF,Bushi,1,74811,1.003114178,0.003114178,0.001564591,-12.82112,45.14397
879,18985MI,Nyika,1,16975,1.000706301,0.000706301,0.000354302,-10.02308,33.48098
880,19007MI,Malawian Sign Language,1,201119,1.008372739,0.008372739,0.00420774,-13.91642435,33.75551303
881,13658MK,"Romanian, Megleno",1,4887,1.000203043,0.000203043,0.000101346,41.17081,22.39119
882,10920ML,Bolon,1,12129,1.000504548,0.000504548,0.000252893,13.270853,-4.717693
883,11550ML,"Senoufo, Shempire",1,202877,1.00844593,0.00844593,0.004244528,10.542109,-5.758723
884,12178ML,Tadaksahak,1,171410,1.007135869,0.007135869,0.003586043,16.5862,2.54577
885,15476ML,"Bozo, Tiemacewe",1,7574,1.000314911,0.000314911,0.000157574,15.60196,-4.27095
886,19503ML,Bangime,1,3561,1.000147838,0.000147838,7.36E-05,14.80843,-3.76614
887,19504ML,"Dogon, Toro Tegu",1,6051,1.000251504,0.000251504,0.000125704,15.05129,-2.1952
888,19505ML,"Dogon, Dogul Dom",1,32762,1.001363559,0.001363559,0.000684664,14.56922,-3.57985
889,19674ML,"Dogon, Ana Tinga",1,811,1.000033348,3.33E-05,1.61E-05,14.67597,-3.11675
890,19675ML,"Dogon, Bunoge",1,1656,1.000068528,6.85E-05,3.37E-05,14.69945,-3.79399
891,19676ML,"Dogon, Tebul Ure",1,5346,1.000222153,0.000222153,0.000110951,14.69806,-3.10817
892,19677ML,"Dogon, Ben Tey",1,5102,1.000211994,0.000211994,0.000105845,14.9326,-2.99634
893,19678ML,"Dogon, Yanda Dom",1,3561,1.000147838,0.000147838,7.36E-05,14.60898,-3.15161
894,20533ML,"Dogon, Ampari",1,10284,1.000427736,0.000427736,0.000214285,14.318447,-3.616101
895,20534ML,"Dogon, Bankan Tey",1,2610,1.000108245,0.000108245,5.37E-05,15.00626,-2.948836
896,20581ML,"Dogon, Nanga Dama",1,4244,1.000176273,0.000176273,8.79E-05,15.054151,-3.015285
897,20583ML,"Dogon, Tiranige Diga",1,8306,1.000345386,0.000345386,0.000172892,14.715797,-3.428837
898,20586ML,Tondi Songway Kiini,1,5933,1.000246591,0.000246591,0.000123235,15.007209,-2.952828
899,19007MO,Moroccan Sign Language,1,283291,1.011793793,0.011793793,0.00592729,32.13896,-7.69607
900,19007MP,Mauritian Sign Language,1,6375,1.000264993,0.000264993,0.000132484,-20.160733,57.503787
901,10572MU,"Arabic, Baharna Spoken",1,943891,1.039296448,0.039296448,0.019751152,23.29746,57.11082
902,11546MU,"Arabic, Dhofari Spoken",1,135781,1.005652533,0.005652533,0.002840463,17.07256,54.51684
903,12849MU,Kumzari,1,6494,1.000269947,0.000269947,0.000134974,26.22951,56.32442
904,13163MU,Luwati,1,45660,1.001900539,0.001900539,0.000954571,23.63217,58.49164
905,14908MU,"Arabic, Shihhi Spoken",1,39567,1.00164687,0.00164687,0.000827067,25.95188,56.22695
906,11204MX,"Totonac, Filomena Mata-Coahuitlan",1,20065,1.000834947,0.000834947,0.000418964,20.14152,-97.59312
907,12679MX,Kickapoo,1,459,1.000018693,1.87E-05,8.68E-06,28.48715,-100.63848
908,14075MX,"Zapotec, Lachiguiri",1,10423,1.000433523,0.000433523,0.000217193,16.57991,-95.54193
909,14685MX,"Mixtec, Huitepec",1,3189,1.000132351,0.000132351,6.58E-05,16.94831,-97.12428
910,14735MX,"Zapotec, Santa Catarina Albarradas",1,1550,1.000064115,6.41E-05,3.15E-05,17.0453,-96.34735
911,14741MX,"Amuzgo, Ipalapa",1,2232,1.000092508,9.25E-05,4.58E-05,16.49947,-98.01079
912,15012MX,"Zapotec, Southeastern Ixtlan",1,9105,1.000378651,0.000378651,0.000189612,17.26158,-96.6159
913,15022MX,"Mixtec, Yutanduchi",1,1276,1.000052707,5.27E-05,2.58E-05,17.02715,-97.23904
914,15351MX,"Chinantec, Tepinapa",1,12815,1.000533109,0.000533109,0.000267249,17.6499,-96.1335
915,15485MX,"Mixtec, Tijaltepec",1,4576,1.000190096,0.000190096,9.48E-05,17.15197,-97.46421
916,21460MX,"Mazatec, Puebla and Northeastern",1,33930,1.001412186,0.001412186,0.000709106,18.198061,-96.94668
917,10865MY,Bintulu,1,11673,1.000485564,0.000485564,0.000243351,3.84258,113.60416
918,10973MY,Brunei,1,567895,1.023642666,0.023642666,0.011882976,4.48262,114.13455
919,11325MY,Cheq Wong,1,552,1.000022565,2.26E-05,1.06E-05,3.78283,102.09421
920,11399MY,"Malay, Cocos Islands",1,2295,1.000095131,9.51E-05,4.71E-05,5.0788,118.31601
921,11509MY,"Melanau, Daro-Matu",1,21123,1.000878994,0.000878994,0.000441104,2.55259,111.52425
922,11623MY,Duano,1,25560,1.001063719,0.001063719,0.000533953,1.75011,103.1209
923,12500MY,"Melanau, Kanowit-Tanjong",1,538,1.000021982,2.20E-05,1.03E-05,2.07952,112.20466
924,12701MY,Kintaq,1,277,1.000011116,1.11E-05,4.88E-06,5.62999,101.11711
925,12727MY,"Kadazan, Klias River",1,2145,1.000088886,8.89E-05,4.40E-05,5.41872,115.63996
926,12927MY,Kuijau,1,22499,1.000936281,0.000936281,0.000469898,5.47656,116.27624
927,12946MY,Lahanan,1,801,1.000032932,3.29E-05,1.58E-05,2.78463,113.88571
928,12977MY,"Lobu, Lanas",1,5359,1.000222694,0.000222694,0.000111223,5.43869,116.58968
929,12978MY,"Bajau, West Coast",1,260794,1.010857179,0.010857179,0.005456512,6.32619,116.33772
930,12987MY,Lanoh,1,377,1.000015279,1.53E-05,6.97E-06,5.03316,100.95573
931,13244MY,Narom,1,4453,1.000184975,0.000184975,9.23E-05,4.41546,114.02252
932,13670MY,Minriq,1,216,1.000008576,8.58E-06,3.60E-06,5.10778,102.02556
933,13721MY,Remun,1,4930,1.000204834,0.000204834,0.000102246,1.08922,110.6731
934,13730MY,Minokok,1,1494,1.000061783,6.18E-05,3.03E-05,5.43661,116.77729
935,14209MY,Orang Seletar,1,3139,1.000130269,0.000130269,6.48E-05,1.58012,104.15005
936,14476MY,Punan Bah-Biau,1,1251,1.000051666,5.17E-05,2.53E-05,2.44625,113.44021
937,14538MY,"Kayan, Rejang",1,8422,1.000350215,0.000350215,0.00017532,2.54745,113.89816
938,14821MY,Sekapan,1,2084,1.000086347,8.63E-05,4.27E-05,2.60447,113.70686
939,14835MY,"Murut, Selungai",1,1813,1.000075064,7.51E-05,3.70E-05,4.43461,116.40977
940,14840MY,Semaq Beri,1,2435,1.00010096,0.00010096,5.00E-05,4.10783,102.80402
941,14845MY,Semnam,1,1000,1.000041217,4.12E-05,2.00E-05,5.27582,101.0587
942,14931MY,Sihan,1,1000,1.000041217,4.12E-05,2.00E-05,2.67218,113.84845
943,14936MY,Sebop,1,4809,1.000199796,0.000199796,9.97E-05,3.38177,114.24416
944,15237MY,"Lobu, Tampias",1,4300,1.000178605,0.000178605,8.91E-05,5.73325,116.79998
945,15372MY,Uma' Lasan,1,5330,1.000221487,0.000221487,0.000110616,2.08358,114.18885
946,15577MY,"Bidayuh, Tringgus-Sembaan",1,1049,1.000043257,4.33E-05,2.10E-05,1.21636,110.12627
947,15661MY,Long Wat,1,1668,1.000069027,6.90E-05,3.40E-05,3.86417,114.6308
948,15694MY,Ukit,1,152,1.000005912,5.91E-06,2.26E-06,2.36492,113.89061
949,19084MY,Kota Marudu Talantang,1,2687,1.000111451,0.000111451,5.53E-05,6.45753,116.82719
950,19545MY,Tring,1,779,1.000032016,3.20E-05,1.54E-05,3.968787014,114.6518152
951,20962MY,Iranun,1,303442,1.012632736,0.012632736,0.006348974,6.355894,116.429534
952,13253MZ,Nathembo,1,56478,1.002350923,0.002350923,0.00118095,-16.09863,39.87267
953,13429MZ,Makwe,1,74677,1.003108599,0.003108599,0.001561787,-10.75503,40.32648
954,13902MZ,Makwe,1,74677,1.003108599,0.003108599,0.001561787,-12.58208,40.46007
955,19026MZ,Marenje,1,652610,1.027169593,0.027169593,0.013655741,-16.29276,35.77505
956,19512MZ,Makhuwa-Saka,1,478939,1.019939175,0.019939175,0.010021463,-13.59764,39.60429
957,19513MZ,Phimbi,1,14353,1.00059714,0.00059714,0.000299433,-15.86916,33.33501
958,19549MZ,Dema,1,13215,1.000549762,0.000549762,0.000275619,-15.68911,32.78366
959,11066NC,Caac,1,1388,1.00005737,5.74E-05,2.81E-05,-20.40366,164.56197
960,11626NC,Drubea,1,1380,1.000057037,5.70E-05,2.80E-05,-22.08409,166.51917
961,11783NC,Fwai,1,2209,1.000091551,9.16E-05,4.53E-05,-20.67939,164.88688
962,12921NC,Numee,1,2590,1.000107413,0.000107413,5.33E-05,-22.33695,166.88691
963,13311NC,Nemi,1,1079,1.000044506,4.45E-05,2.17E-05,-20.70406,164.78811
964,13412NC,Jawe,1,1174,1.000048461,4.85E-05,2.36E-05,-20.60721,164.67689
965,14104NC,Yuanga,1,2849,1.000118196,0.000118196,5.87E-05,-20.5808,164.49507
966,14419NC,Jawe,1,1174,1.000048461,4.85E-05,2.36E-05,-20.83151,164.57469
967,15432NC,Xaracuu,1,6803,1.000282812,0.000282812,0.00014144,-21.6681,166.00151
968,15963NC,Nyalayu,1,2326,1.000096422,9.64E-05,4.78E-05,-19.7214,163.65338
969,14410NF,Pitcairn-Norfolk,1,374,1.000015154,1.52E-05,6.91E-06,-29.029353,167.94642
970,15277NG,Tasawaq,1,21492,1.000894357,0.000894357,0.000448826,16.7833,6.92174
971,15316NG,Tedaga,1,138137,1.00575062,0.00575062,0.002889765,20.61877,14.30112
972,19550NG,"Kanuri, Bilma",1,43470,1.001809363,0.001809363,0.000908742,18.9027,12.77243
973,21461NG,Tetserret,1,2415,1.000100127,0.000100127,4.96E-05,15.37604,6.309842
974,10282NH,Amblong,1,401,1.000016278,1.63E-05,7.47E-06,-15.50805,166.94357
975,10835NH,Bierebo,1,1316,1.000054372,5.44E-05,2.66E-05,-16.66969,168.15555
976,11229NH,Fortsenal,1,737,1.000030267,3.03E-05,1.45E-05,-15.4472,166.92817
977,11573NH,Dixon Reef,1,137,1.000005287,5.29E-06,1.95E-06,-16.32369,167.51763
978,11746NH,Emae,1,652,1.000026728,2.67E-05,1.27E-05,-17.05875,168.39871
979,12567NH,Avava,1,10680,1.000444222,0.000444222,0.000222571,-16.2642,167.48695
980,12997NH,Larevat,1,1117,1.000046088,4.61E-05,2.25E-05,-16.14856,167.37315
981,13020NH,Lehali,1,210,1.000008327,8.33E-06,3.47E-06,-13.50552,167.32891
982,13021NH,Loyop,1,251,1.000010034,1.00E-05,4.33E-06,-13.5417,167.35123
983,13069NH,Neverver,1,2056,1.000085181,8.52E-05,4.21E-05,-16.18608,167.49364
984,13111NH,Lorediakarkar,1,1395,1.000057661,5.77E-05,2.83E-05,-15.19825,167.03471
985,13222NH,Maii,1,297,1.000011949,1.19E-05,5.29E-06,-16.74267,168.19844
986,13241NH,Narango,1,441,1.000017944,1.79E-05,8.31E-06,-15.53767,167.04099
987,13258NH,Navut,1,1329,1.000054914,5.49E-05,2.69E-05,-15.31504,166.80024
988,13461NH,Malua Bay,1,818,1.000033639,3.36E-05,1.62E-05,-15.97944,167.21018
989,13549NH,Marino,1,2297,1.000095214,9.52E-05,4.71E-05,-14.942687,168.07128
990,13826NH,Morouas,1,380,1.000015404,1.54E-05,7.03E-06,-15.34659,166.91613
991,13829NH,Vures,1,2282,1.00009459,9.46E-05,4.68E-05,-13.9273,167.47332
992,13847NH,Mpotovoro,1,702,1.00002881,2.88E-05,1.38E-05,-15.8978,167.23137
993,14062NH,Nume,1,734,1.000030142,3.01E-05,1.44E-05,-14.20897,167.56211
994,14384NH,Piamatsina,1,414,1.00001682,1.68E-05,7.74E-06,-15.00079,166.73601
995,14433NH,Polonombauk,1,731,1.000030017,3.00E-05,1.44E-05,-15.46459,167.08691
996,14546NH,Repanbitip,1,228,1.000009076,9.08E-06,3.85E-06,-16.32876,167.6228
997,14577NH,Roria,1,122,1.000004663,4.66E-06,1.63E-06,-15.39891,166.84029
998,14823NH,Seke,1,985,1.000040592,4.06E-05,1.97E-05,-15.88375,168.19663
999,14965NH,Letemboi,1,1316,1.000054372,5.44E-05,2.66E-05,-16.42813,167.57393
1000,15231NH,Tambotalo,1,140,1.000005412,5.41E-06,2.01E-06,-15.49881,167.14046
1001,15280NH,Tasmate,1,381,1.000015446,1.54E-05,7.05E-06,-15.08342,166.65881
1002,15391NH,Dorig,1,315,1.000012698,1.27E-05,5.67E-06,-14.247622,167.563601
1003,15425NH,Wusi,1,493,1.000020109,2.01E-05,9.40E-06,-15.28495,166.70173
1004,15664NH,Tutuba,1,860,1.000035388,3.54E-05,1.71E-05,-15.52053,167.23392
1005,15767NH,Valpei,1,764,1.000031391,3.14E-05,1.51E-05,-14.72877,166.59816
1006,15805NH,Vunapu,1,1001,1.000041258,4.13E-05,2.00E-05,-14.84567,166.68871
1007,15823NH,Wailapa,1,274,1.000010991,1.10E-05,4.81E-06,-15.56647,166.90214
1008,20997NH,Fanbak,1,225,1.000008951,8.95E-06,3.79E-06,-16.165989,168.093548
1009,10133NI,Abon,1,2155,1.000089302,8.93E-05,4.42E-05,6.90321,10.86266
1010,10148NI,"Acipa, Eastern",1,20491,1.000852682,0.000852682,0.000427878,10.66987,5.98961
1011,10160NI,Aduge,1,3932,1.000163284,0.000163284,8.14E-05,7.6352,6.11494
1012,10166NI,Afade,1,50879,1.002117821,0.002117821,0.001063785,12.05801,14.60426
1013,10179NI,Agoi,1,24176,1.001006099,0.001006099,0.000504992,5.82803,8.18174
1014,10191NI,Ahan,1,546,1.000022315,2.23E-05,1.05E-05,7.73057,5.83624
1015,10220NI,Akye,1,3889,1.000161494,0.000161494,8.05E-05,8.59024,8.76307
1016,10228NI,Akpes,1,20970,1.000872624,0.000872624,0.000437902,7.5942,5.90834
1017,10232NI,Akum,1,3493,1.000145007,0.000145007,7.22E-05,6.917688,9.998372
1018,10266NI,Amo,1,22363,1.000930619,0.000930619,0.000467052,10.32097,8.66024
1019,10283NI,Ambo,1,3130,1.000129894,0.000129894,6.46E-05,7.07559,10.78192
1020,10518NI,Ayere,1,6326,1.000262953,0.000262953,0.000131459,7.66481,5.96912
1021,10532NI,Baan,1,10739,1.000446679,0.000446679,0.000223806,4.67351,7.30245
1022,10547NI,Mbat,1,60824,1.00253186,0.00253186,0.001271896,9.790095278,10.04581871
1023,10729NI,Batu,1,53834,1.002240846,0.002240846,0.001125621,6.82287,10.94158
1024,10857NI,Bina,1,13083,1.000544266,0.000544266,0.000272857,10.29255,8.20084
1025,10884NI,Bitare,1,87308,1.003634464,0.003634464,0.001826106,7.02258,10.75741
1026,10992NI,Bukwen,1,1148,1.000047378,4.74E-05,2.31E-05,7.257721,9.974464
1027,11010NI,Bumaji,1,20763,1.000864006,0.000864006,0.00043357,6.45034,9.35663
1028,11144NI,Enwan,1,52475,1.002184267,0.002184267,0.001097183,4.69566,8.22432
1029,11159NI,Etebi,1,33993,1.001414809,0.001414809,0.000710424,4.78536,7.9762
1030,11166NI,Evant,1,19381,1.00080647,0.00080647,0.00040465,6.4576,9.50811
1031,11182NI,Zizilivakan,1,8551,1.000355586,0.000355586,0.000178019,9.250715,12.45534
1032,11186NI,Fam,1,2602,1.000107912,0.000107912,5.35E-05,7.54236,10.50585
1033,11262NI,Kugama,1,6290,1.000261454,0.000261454,0.000130705,8.8719,12.15092
1034,11263NI,Kugbo,1,6662,1.000276942,0.000276942,0.00013849,4.72307,6.55627
1035,11349NI,Miship,1,12884,1.000535981,0.000535981,0.000268693,9.20563,9.32533
1036,11387NI,Cineni,1,21909,1.000911718,0.000911718,0.000457552,11.13134,13.81937
1037,11521NI,Nkoroo,1,9160,1.000380941,0.000380941,0.000190763,4.5871,7.50091
1038,11591NI,Doka,1,21023,1.000874831,0.000874831,0.000439011,10.23001,7.96119
1039,11592NI,Doko-Uyanga,1,424,1.000017236,1.72E-05,7.95E-06,5.52486,8.26337
1040,11605NI,Dong,1,9813,1.000408127,0.000408127,0.000204428,8.6308,11.98746
1041,11631NI,Tunzuii,1,6687,1.000277982,0.000277982,0.000139013,10.02923,9.11518
1042,11643NI,Dungu,1,2052,1.000085014,8.50E-05,4.20E-05,10.50328,8.18919
1043,11664NI,Duwai,1,19480,1.000810591,0.000810591,0.000406722,12.84551,11.17921
1044,11712NI,Ebughu,1,11787,1.00049031,0.00049031,0.000245737,4.82994,8.0149
1045,11715NI,Efai,1,12929,1.000537855,0.000537855,0.000269634,4.61707,8.28401
1046,11718NI,Efutop,1,33315,1.001386582,0.001386582,0.000696236,5.92717,8.35646
1047,11724NI,Ehueun,1,26461,1.00110123,0.00110123,0.000552808,7.480840296,5.592860439
1048,11731NI,Ekit,1,461107,1.019196778,0.019196778,0.009648307,4.75737,7.88717
1049,11732NI,Eki,1,10573,1.000439768,0.000439768,0.000220332,5.15111,8.13564
1050,11785NI,Fyer,1,48544,1.002020608,0.002020608,0.001014922,9.49721,9.30093
1051,11795NI,Gade,1,131482,1.005473553,0.005473553,0.002750501,8.70738,7.49367
1052,11806NI,Galambu,1,40168,1.001671892,0.001671892,0.000839644,10.14004,10.27173
1053,11862NI,Gengle,1,6861,1.000285227,0.000285227,0.000142654,8.88389,11.91051
1054,11867NI,Gera,1,419551,1.017466684,0.017466684,0.008778697,10.43907,10.12063
1055,11971NI,Gudu,1,10152,1.00042224,0.00042224,0.000211522,10.12209,12.53781
1056,12014NI,Gwa,1,5126,1.000212994,0.000212994,0.000106347,10.30506,9.11601
1057,12021NI,Moo,1,10072,1.00041891,0.00041891,0.000209848,9.43903,11.20882
1058,12170NI,Ibino,1,20136,1.000837903,0.000837903,0.00042045,4.598,8.16285
1059,12180NI,Idere,1,11658,1.000484939,0.000484939,0.000243037,5.21047,8.0779
1060,12204NI,Ikulu,1,99397,1.004137763,0.004137763,0.002079083,10.17042,7.87788
1061,12283NI,Ito,1,12271,1.00051046,0.00051046,0.000255865,5.1457,8.0457
1062,12287NI,Itu Mbon Uzo,1,12160,1.000505839,0.000505839,0.000253542,5.52614,7.80528
1063,12301NI,Iyayu,1,45797,1.001906243,0.001906243,0.000957437,7.38907501,5.677409149
1064,12320NI,Janji,1,2136,1.000088511,8.85E-05,4.38E-05,10.11937,8.63269
1065,12325NI,Jara,1,85921,1.003576719,0.003576719,0.001797081,10.21268,11.68022
1066,12358NI,Zumbun,1,8202,1.000341056,0.000341056,0.000170716,10.82643,9.97087
1067,12362NI,Jiru,1,6319,1.000262662,0.000262662,0.000131312,8.6524,10.59376
1068,12369NI,Jakattoe,1,32108,1.001336331,0.001336331,0.000670978,8.93796,9.40958
1069,12372NI,Ju,1,2804,1.000116322,0.000116322,5.78E-05,10.18269,9.81344
1070,12412NI,Gyong,1,47167,1.00196328,0.00196328,0.000986106,9.25399,8.18673
1071,12459NI,Kamantan,1,34458,1.001434168,0.001434168,0.000720155,9.85051,7.703
1072,12538NI,Duhwa,1,1715,1.000070984,7.10E-05,3.50E-05,9.31661,8.78634
1073,12674NI,Vono,1,1673,1.000069235,6.92E-05,3.41E-05,10.4358,8.21691
1074,12711NI,Kir-Balar,1,5126,1.000212994,0.000212994,0.000106347,10.15143,9.75923
1075,12714NI,Giiwo,1,47489,1.001976686,0.001976686,0.000992845,10.35952,10.45712
1076,12724NI,Tumi,1,5126,1.000212994,0.000212994,0.000106347,10.51394,8.10426
1077,12735NI,Koenoem,1,3495,1.00014509,0.00014509,7.22E-05,9.01399,9.48136
1078,12737NI,Kofyar,1,200495,1.00834676,0.00834676,0.004194682,8.87456,9.20044
1079,12783NI,Kono,1,520875,1.02168509,0.02168509,0.010899025,10.43551,8.32489
1080,12802NI,Korop,1,30072,1.001251566,0.001251566,0.000628373,5.19384,8.77392
1081,12826NI,Kpan,1,21195,1.000881992,0.000881992,0.000442611,7.58468,10.16053
1082,12843NI,Kumba,1,6343,1.000263661,0.000263661,0.000131814,8.7883,12.01822
1083,12867NI,Kutto,1,5780,1.000240221,0.000240221,0.000120033,10.71805,11.45758
1084,12895NI,Shuwa-Zamani,1,3359,1.000139428,0.000139428,6.94E-05,10.36454,8.23892
1085,12897NI,Kwa,1,14489,1.000602802,0.000602802,0.000302279,9.42319,11.472
1086,12973NI,Lamja-Dengsa-Tola,1,6420,1.000266867,0.000266867,0.000133426,8.62332,12.15336
1087,13113NI,Tso,1,36886,1.001535253,0.001535253,0.000770964,9.52515,11.49929
1088,13135NI,Lubila,1,21219,1.000882991,0.000882991,0.000443113,5.46005,8.29144
1089,13173NI,Vemgo-Mabas,1,21699,1.000902975,0.000902975,0.000453157,10.85326,13.64731
1090,13183NI,Bo-Rukul,1,3975,1.000165074,0.000165074,8.23E-05,8.93293,8.90589
1091,13212NI,Mvanip,1,22125,1.00092071,0.00092071,0.000462072,6.75673,11.18347
1092,13214NI,Maaka,1,20070,1.000835155,0.000835155,0.000419069,10.76741,11.72051
1093,13239NI,Iguta,1,11928,1.00049618,0.00049618,0.000248687,9.96852,8.81671
1094,13354NI,Nggwahyi,1,10695,1.000444847,0.000444847,0.000222885,10.60606,12.92128
1095,13368NI,Gvoko,1,45900,1.001910531,0.001910531,0.000959593,10.99611,13.72543
1096,13396NI,Nyam,1,148,1.000005745,5.75E-06,2.18E-06,9.17898,10.83766
1097,13415NI,Nkari,1,10659,1.000443348,0.000443348,0.000222132,5.44092,7.7621
1098,13499NI,Mangas,1,211,1.000008368,8.37E-06,3.49E-06,10.09224,9.75257
1099,13630NI,Mbonga,1,4988,1.000207248,0.000207248,0.000103459,11.08705586,13.69250494
1100,13870NI,Mindat,1,2048,1.000084848,8.48E-05,4.19E-05,9.15641,8.77015
1101,13953NI,Nkoroo,1,9160,1.000380941,0.000380941,0.000190763,4.61629,7.44958
1102,14069NI,Gupa-Abawa,1,32209,1.001340536,0.001340536,0.000673092,9.18404,5.40031
1103,14097NI,Yukuben,1,33752,1.001404775,0.001404775,0.000705381,6.91041,9.86753
1104,14098NI,Lenyima,1,21151,1.00088016,0.00088016,0.00044169,6.00131,8.28951
1105,14115NI,Obulom,1,6215,1.000258332,0.000258332,0.000129136,4.73209,7.11514
1106,14116NI,Ibuoro,1,11844,1.000492683,0.000492683,0.000246929,5.49945,7.92915
1107,14125NI,Ogbogolo,1,18932,1.000787777,0.000787777,0.000395254,4.9096,6.548
1108,14126NI,Ogbronuagum,1,22523,1.00093728,0.00093728,0.000470401,4.7481,6.90236
1109,14127NI,Oko-Eni-Osayen,1,61341,1.002553384,0.002553384,0.001282715,7.53524,6.14101
1110,14136NI,Okobo,1,106736,1.004443307,0.004443307,0.002232661,5.00976,8.07833
1111,14138NI,Okpamheri,1,107906,1.004492017,0.004492017,0.002257144,7.38359,5.93261
1112,14139NI,Okpe,1,62246,1.002591062,0.002591062,0.001301653,7.22407,5.94885
1113,14222NI,Oro,1,150180,1.006252004,0.006252004,0.003141779,4.865,8.12059
1114,14224NI,Oring,1,151069,1.006289015,0.006289015,0.003160383,6.71557,8.12082
1115,14225NI,Oruma,1,9454,1.000393181,0.000393181,0.000196916,4.93824,6.38164
1116,14244NI,Pa'a,1,30759,1.001280168,0.001280168,0.000642749,11.02403,9.296
1117,14257NI,Pye,1,8411,1.000349758,0.000349758,0.00017509,9.27221,9.5622
1118,14331NI,Kpasham,1,31181,1.001297737,0.001297737,0.00065158,9.25689,11.75849
1119,14491NI,Piapung,1,3495,1.00014509,0.00014509,7.22E-05,9.09734,9.42185
1120,14591NI,Mala,1,3480,1.000144466,0.000144466,7.19E-05,10.57721156,8.145548346
1121,14777NI,Sasaru,1,23041,1.000958846,0.000958846,0.00048124,7.06339,6.08045
1122,14882NI,Sya,1,5965,1.000247924,0.000247924,0.000123904,9.23354,8.7716
1123,14888NI,Shall-Zwall,1,14937,1.000621453,0.000621453,0.000311654,9.87304,9.64844
1124,15229NI,Rom,1,2103,1.000087138,8.71E-05,4.31E-05,9.35892,9.3299
1125,15267NI,Kusur-Myet,1,9942,1.000413497,0.000413497,0.000207128,9.47552,9.49184
1126,15316NI,Tedaga,1,138137,1.00575062,0.00575062,0.002889765,12.83172,12.52282
1127,15332NI,Teme,1,6215,1.000258332,0.000258332,0.000129136,8.96613,11.98494
1128,15415NI,Wom,1,52644,1.002191303,0.002191303,0.001100719,8.92956,12.45
1129,15467NI,Gaa,1,21221,1.000883074,0.000883074,0.000443155,8.46986,11.94874
1130,15503NI,Tita,1,6377,1.000265076,0.000265076,0.000132526,8.16983,10.14583
1131,15585NI,Ciwogai,1,4291,1.00017823,0.00017823,8.89E-05,10.88486,9.88738
1132,15656NI,Atoro,1,7296,1.000303337,0.000303337,0.000151757,9.09241,8.59316
1133,15678NI,Ubang,1,14001,1.000582485,0.000582485,0.000292067,6.4087,9.25355
1134,15682NI,Uda,1,23354,1.000971877,0.000971877,0.00048779,4.70283,8.06125
1135,15691NI,Uhami,1,25236,1.00105023,0.00105023,0.000527173,7.387659053,5.675556386
1136,15693NI,Ukaan,1,59969,1.002496264,0.002496264,0.001254004,7.53439,5.9944
1137,15695NI,Bukpe,1,25719,1.001070339,0.001070339,0.000537281,6.52697,9.01749
1138,15697NI,Ukue,1,26165,1.001088907,0.001088907,0.000546614,7.487972821,5.588088363
1139,15742NI,Usaghade,1,46552,1.001937676,0.001937676,0.000973237,5.03805,8.45169
1140,15753NI,Uvbie,1,36782,1.001530923,0.001530923,0.000768788,5.44291,5.76955
1141,15758NI,Uzekwe,1,16648,1.000692687,0.000692687,0.000347459,6.58338,8.31267
1142,15830NI,Waka,1,10414,1.000433148,0.000433148,0.000217005,8.88194,12.04299
1143,15880NI,Wapha,1,3077,1.000127688,0.000127688,6.35E-05,9.10789,9.90396
1144,15935NI,Akpa,1,49961,1.002079602,0.002079602,0.001044574,7.32862,7.99294
1145,15999NI,Hasha,1,5919,1.000246008,0.000246008,0.000122942,9.14085,8.66098
1146,16035NI,Leyigha,1,20007,1.000832532,0.000832532,0.00041775,5.98832,8.20861
1147,18830NI,Kapya,1,329,1.000013281,1.33E-05,5.96E-06,7.0294,10.09457
1148,18833NI,Kholok,1,6307,1.000262162,0.000262162,0.000131061,9.33324,10.96579
1149,18836NI,Kyak,1,10681,1.000444264,0.000444264,0.000222592,9.52656,11.30323
1150,18848NI,Mingang Doso,1,5668,1.000235559,0.000235559,0.000117689,9.25383,11.2882
1151,18868NI,Ukwa,1,631,1.000025854,2.59E-05,1.23E-05,5.59078,7.96515
1152,18900NI,Buru,1,53722,1.002236183,0.002236183,0.001123278,7.01163,10.86282
