,PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers,NbrPGICs,JPScale,LeastReached,BibleStatus,BibleYear,NTYear,PortionsYear,JF,AudioRecordings,YouVersion_ID,RLG3,PrimaryReligion,ID3ROG3
10549,18293,IN,brw,0,Bellari,Bellari,S,440,4,1,Y,2,NA,NA,NA,N,N,NA,5,Hinduism,18293IN
10550,18293,IN,kfa,0,Kodava,Kodava,S,1200,81,1,Y,4,NA,2021,1873,N,Y,NA,5,Hinduism,18293IN
10551,18293,IN,tcy,0,Tulu,Tulu,S,122500,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18293IN
10552,18296,IN,gau,0,"Gadaba, Mudhili","Gadaba, Mudhili",S,57,22,1,Y,4,NA,2019,2016,Y,Y,NA,5,Hinduism,18296IN
10553,18296,IN,key,0,Kupia,Kupia,S,6807,1,1,Y,4,NA,1983-2019,1976,Y,Y,NA,5,Hinduism,18296IN
10554,18296,IN,kff,0,Koya,Koya,S,10,78,1,Y,4,NA,1997-2016,1882-1889,Y,Y,NA,5,Hinduism,18296IN
10555,18296,IN,khr,0,Kharia,Kharia,S,1,97,3,N,4,NA,1992,1951,Y,Y,NA,1,Christianity,18296IN
10556,18296,IN,kxv,0,Kuvi,Kuvi,S,111,155,2,N,4,NA,1987-2020,1916-1962,Y,Y,NA,5,Hinduism,18296IN
10557,18297,IN,dwk,0,"Kui, Dawik","Kui, Dawik",S,20,52,3,N,3,NA,NA,2020,Y,N,NA,1,Christianity,18297IN
10558,18299,IN,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",S,1,31,1,Y,4,NA,2005,Yes,Y,Y,NA,6,Islam,18299IN
10559,18299,IN,bhb,0,Bhili,Bhili,S,7896,122,1,Y,4,NA,1930,1916-1996,Y,Y,NA,5,Hinduism,18299IN
10560,18299,IN,dhn,0,Dangi,Dangi,S,21160,41,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,18299IN
10561,18299,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,2,118,1,Y,4,NA,1994-1996,1872-1987,Y,Y,NA,5,Hinduism,18299IN
10562,18299,IN,hlb,0,Halbi,Halbi,S,4,78,1,Y,4,NA,2002-2017,1989-1998,Y,Y,NA,5,Hinduism,18299IN
10563,18299,IN,khn,0,Khandesi,Khandesi,S,148,212,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,18299IN
10564,18299,IN,noe,0,Nimadi,Nimadi,S,40,194,1,Y,3,NA,NA,2018,Y,Y,NA,5,Hinduism,18299IN
10565,18299,IN,saz,0,Saurashtra,Saurashtra,S,865,42,1,Y,4,NA,2001,1978-1988,Y,Y,NA,5,Hinduism,18299IN
10566,18299,IN,tcy,0,Tulu,Tulu,S,12,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18299IN
10567,18299,IN,vav,0,Varli,Varli,P,774835,3,1,Y,3,NA,NA,2018,Y,Y,NA,5,Hinduism,18299IN
10568,18301,IN,bjj,0,Kanauji,Kanauji,S,40,337,1,Y,4,NA,1821,Yes,Y,Y,NA,5,Hinduism,18301IN
10569,18301,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,2310,464,1,Y,4,NA,2005-2014,1904-1952,Y,Y,hne,5,Hinduism,18301IN
10570,18301,IN,noe,0,Nimadi,Nimadi,S,740,194,1,Y,3,NA,NA,2018,Y,Y,NA,5,Hinduism,18301IN
10571,18304,IN,dso,0,Desiya,Desiya,S,220,103,2,N,4,NA,2010-2020,2010,Y,Y,NA,5,Hinduism,18304IN
10572,18304,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,300,464,1,Y,4,NA,2005-2014,1904-1952,Y,Y,hne,5,Hinduism,18304IN
10573,18304,IN,peg,0,Pengo,Pengo,S,150,108,1,Y,4,NA,2020,2017,Y,Y,NA,5,Hinduism,18304IN
10574,18305,IN,tcy,0,Tulu,Tulu,S,20,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18305IN
10575,18306,IN,tcy,0,Tulu,Tulu,S,1240,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18306IN
10576,18309,IN,tcy,0,Tulu,Tulu,S,60,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18309IN
10577,18314,IN,ahr,0,Ahirani,Ahirani,S,2160,135,1,Y,4,NA,2017-2020,Yes,Y,Y,NA,5,Hinduism,18314IN
10578,18314,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,195,464,1,Y,4,NA,2005-2014,1904-1952,Y,Y,hne,5,Hinduism,18314IN
10579,18314,IN,kfa,0,Kodava,Kodava,S,260,81,1,Y,4,NA,2021,1873,N,Y,NA,5,Hinduism,18314IN
10580,18314,IN,khn,0,Khandesi,Khandesi,S,480,212,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,18314IN
10581,18314,IN,tcy,0,Tulu,Tulu,S,97335,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18314IN
10582,18315,IN,bhb,0,Bhili,Bhili,S,6487,122,1,Y,4,NA,1930,1916-1996,Y,Y,NA,5,Hinduism,18315IN
10583,18315,IN,dhn,0,Dangi,Dangi,S,40,41,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,18315IN
10584,18318,IN,tcy,0,Tulu,Tulu,S,30,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18318IN
10585,18322,IN,tcy,0,Tulu,Tulu,S,135,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18322IN
10586,18323,IN,dso,0,Desiya,Desiya,S,80,103,2,N,4,NA,2010-2020,2010,Y,Y,NA,5,Hinduism,18323IN
10587,18323,IN,tcy,0,Tulu,Tulu,S,1010,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18323IN
10588,18327,IN,bfy,0,Bagheli,Bagheli,S,940,214,1,Y,4,NA,1821-2020,Yes,Y,Y,NA,5,Hinduism,18327IN
10589,18327,IN,bgc,0,Haryanvi,Haryanvi,S,369,349,1,Y,4,NA,2017-2020,2001,Y,Y,NA,5,Hinduism,18327IN
10590,18327,IN,bgq,0,Bagri,Bagri,S,960,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,18327IN
10591,18327,IN,bht,0,Bhattiyali,Bhattiyali,S,30,78,1,Y,4,NA,2020,2019,Y,Y,NA,5,Hinduism,18327IN
10592,18327,IN,bns,0,Bundeli,Bundeli,S,940,319,1,Y,4,NA,2010,Yes,Y,Y,NA,5,Hinduism,18327IN
10593,18327,IN,dhd,0,Dhundari,Dhundari,S,885,355,1,Y,4,NA,2017,2014,Y,Y,NA,5,Hinduism,18327IN
10594,18327,IN,gbm,0,Garhwali,Garhwali,S,5,350,1,Y,4,NA,1827-1994,1876-1966,Y,Y,NA,5,Hinduism,18327IN
10595,18327,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,142,464,1,Y,4,NA,2005-2014,1904-1952,Y,Y,hne,5,Hinduism,18327IN
10596,18327,IN,hoj,18802,Haroti,Haroti: Harauti,S,7404,152,1,Y,4,NA,1821-1822,Yes,Y,Y,NA,5,Hinduism,18327IN
10597,18327,IN,kfs,0,Bilaspuri,Bilaspuri,S,120,157,1,Y,4,NA,2017,Yes,N,Y,NA,5,Hinduism,18327IN
10598,18327,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,50,105,1,Y,4,NA,2017,1932-1998,Y,Y,NA,5,Hinduism,18327IN
10599,18327,IN,mtr,0,Mewari,Mewari,S,1581,289,1,Y,4,NA,2021,1815,Y,Y,NA,5,Hinduism,18327IN
10600,18327,IN,mup,0,Malvi,Malvi,S,54179,294,1,Y,4,NA,1826-2015,Yes,Y,Y,NA,5,Hinduism,18327IN
10601,18327,IN,noe,0,Nimadi,Nimadi,S,766,194,1,Y,3,NA,NA,2018,Y,Y,NA,5,Hinduism,18327IN
10602,18327,IN,rwr,0,Marwari,Marwari,S,14144,487,1,Y,4,NA,1820-1821,1815-1867,Y,Y,NA,5,Hinduism,18327IN
10603,18327,IN,swv,0,Shekhawati,Shekhawati,S,290,251,1,Y,4,NA,2017-2021,2015,Y,Y,NA,5,Hinduism,18327IN
10604,18327,IN,wbr,0,Wagdi,Wagdi,S,22,93,1,Y,4,NA,2000,Yes,Y,Y,NA,5,Hinduism,18327IN
10605,18327,IN,xnr,0,Kangri,Kangri,S,140,251,1,Y,4,NA,2017,1969-2007,Y,Y,NA,5,Hinduism,18327IN
10606,18328,IN,mhu,0,Digaro-Mishmi,Digaro-Mishmi,S,4,43,3,N,3,NA,NA,2017,Y,Y,NA,5,Hinduism,18328IN
10607,18328,IN,mrg,0,Mising,Mising,S,4,41,1,Y,4,NA,2001,Yes,Y,Y,1078,5,Hinduism,18328IN
10608,18328,IN,njb,0,"Naga, Nocte","Naga, Nocte",S,3906,34,3,N,4,NA,2010,Yes,N,Y,1051,1,Christianity,18328IN
10609,18330,IN,bft,0,Balti,Balti,S,290,55,1,Y,3,NA,NA,1903-1981,Y,Y,NA,6,Islam,18330IN
10610,18330,IN,dgo,0,Dogri,Dogri,S,1050,259,1,Y,4,NA,1826-2017,1883-1971,Y,Y,NA,5,Hinduism,18330IN
10611,18330,IN,khw,0,Khowar,Khowar,S,130,158,1,Y,3,NA,NA,2021,Y,Y,NA,6,Islam,18330IN
10612,18330,IN,prx,0,Purig,Purig,S,920,22,1,Y,4,NA,1950,1938-1940,N,Y,NA,6,Islam,18330IN
10613,18330,IN,scl,0,Shina,Shina,S,290,74,1,Y,3,NA,NA,1929,Y,Y,NA,6,Islam,18330IN
10614,18339,IN,bhb,0,Bhili,Bhili,S,1,122,1,Y,4,NA,1930,1916-1996,Y,Y,NA,5,Hinduism,18339IN
10615,18339,IN,esg,0,"Gondi, Aheri","Gondi, Aheri",S,1,37,1,Y,4,NA,2021,1962-2019,Y,Y,NA,5,Hinduism,18339IN
10616,18339,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,3,118,1,Y,4,NA,1994-1996,1872-1987,Y,Y,NA,5,Hinduism,18339IN
10617,18339,IN,kff,0,Koya,Koya,S,9,78,1,Y,4,NA,1997-2016,1882-1889,Y,Y,NA,5,Hinduism,18339IN
10618,18342,IN,bhb,0,Bhili,Bhili,S,56,122,1,Y,4,NA,1930,1916-1996,Y,Y,NA,5,Hinduism,18342IN
10619,18342,IN,esg,0,"Gondi, Aheri","Gondi, Aheri",S,2,37,1,Y,4,NA,2021,1962-2019,Y,Y,NA,5,Hinduism,18342IN
10620,18342,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,6,118,1,Y,4,NA,1994-1996,1872-1987,Y,Y,NA,5,Hinduism,18342IN
10621,18342,IN,kff,0,Koya,Koya,S,67,78,1,Y,4,NA,1997-2016,1882-1889,Y,Y,NA,5,Hinduism,18342IN
10622,18342,IN,kxv,0,Kuvi,Kuvi,S,150,155,2,N,4,NA,1987-2020,1916-1962,Y,Y,NA,5,Hinduism,18342IN
10623,18342,IN,yeu,0,Yerukula,Yerukula,P,336291,4,1,Y,4,NA,2021,2014,Y,Y,NA,5,Hinduism,18342IN
10624,18343,IN,kfa,0,Kodava,Kodava,S,540,81,1,Y,4,NA,2021,1873,N,Y,NA,5,Hinduism,18343IN
10625,18343,IN,tcy,0,Tulu,Tulu,S,84,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18343IN
10626,18347,IN,kfp,0,Korwa,Korwa,S,3,70,1,Y,4,NA,2021,2016,Y,Y,NA,5,Hinduism,18347IN
10627,18347,IN,njb,0,"Naga, Nocte","Naga, Nocte",S,3,34,3,N,4,NA,2010,Yes,N,Y,1051,1,Christianity,18347IN
10628,18354,IN,mhu,0,Digaro-Mishmi,Digaro-Mishmi,S,5,43,3,N,3,NA,NA,2017,Y,Y,NA,5,Hinduism,18354IN
10629,18354,IN,onp,0,Sartang,Sartang,S,33,50,2,N,2,NA,NA,NA,N,Y,NA,2,Buddhism,18354IN
10630,18355,IN,noe,0,Nimadi,Nimadi,S,1764,194,1,Y,3,NA,NA,2018,Y,Y,NA,5,Hinduism,18355IN
10631,18356,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,60,69,1,Y,4,NA,2017,Yes,Y,Y,NA,6,Islam,18356IN
10632,18356,IN,dgo,0,Dogri,Dogri,P,15350,259,1,Y,4,NA,1826-2017,1883-1971,Y,Y,NA,5,Hinduism,18356IN
10633,18356,IN,hkh,0,Khah,Khah,S,80,45,1,Y,1,NA,NA,NA,N,N,NA,6,Islam,18356IN
10634,18357,IN,khn,0,Khandesi,Khandesi,S,3,212,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,18357IN
10635,18357,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,266,62,3,N,4,NA,2011,2000,N,N,NA,1,Christianity,18357IN
10636,18357,IN,nkh,0,"Naga, Khezha","Naga, Khezha",S,2,34,3,N,3,NA,NA,2016,Y,Y,NA,1,Christianity,18357IN
10637,18357,IN,nri,0,"Naga, Chokri","Naga, Chokri",S,75,28,3,N,4,NA,2015,Yes,Y,Y,nri,1,Christianity,18357IN
10638,18357,IN,unx,0,Munda,Munda,S,6,132,3,N,4,NA,2020,2017,Y,Y,NA,5,Hinduism,18357IN
10639,18358,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,35,62,3,N,4,NA,2011,2000,N,N,NA,1,Christianity,18358IN
10640,18386,IN,der,0,Deori,Deori,S,22,23,1,Y,3,NA,NA,2018,Y,Y,NA,5,Hinduism,18386IN
10641,18386,IN,lep,0,Lepcha,Lepcha,S,5,23,3,N,4,NA,1989,1845-1989,Y,Y,NA,2,Buddhism,18386IN
10642,18386,IN,mhu,0,Digaro-Mishmi,Digaro-Mishmi,S,30,43,3,N,3,NA,NA,2017,Y,Y,NA,5,Hinduism,18386IN
10643,18386,IN,mrg,0,Mising,Mising,S,92,41,1,Y,4,NA,2001,Yes,Y,Y,1078,5,Hinduism,18386IN
10644,18386,IN,njb,0,"Naga, Nocte","Naga, Nocte",S,6,34,3,N,4,NA,2010,Yes,N,Y,1051,1,Christianity,18386IN
10645,18386,IN,onp,0,Sartang,Sartang,S,17,50,2,N,2,NA,NA,NA,N,Y,NA,2,Buddhism,18386IN
10646,18437,IN,mxj,0,Miju-Mishmi,Miju-Mishmi,P,9110,3,3,N,3,NA,NA,2017,Y,Y,NA,5,Hinduism,18437IN
10647,18522,IN,kbg,0,Khamba,Khamba,P,865,2,1,Y,2,NA,NA,NA,N,N,NA,2,Buddhism,18522IN
10648,18522,IN,onp,0,Sartang,Sartang,S,5,50,2,N,2,NA,NA,NA,N,Y,NA,2,Buddhism,18522IN
10649,18532,IN,bht,0,Bhattiyali,Bhattiyali,S,200,78,1,Y,4,NA,2020,2019,Y,Y,NA,5,Hinduism,18532IN
10650,18532,IN,dgo,0,Dogri,Dogri,S,2,259,1,Y,4,NA,1826-2017,1883-1971,Y,Y,NA,5,Hinduism,18532IN
10651,18532,IN,kfk,0,Kinnauri,Kinnauri,S,46,50,1,Y,4,NA,2017,1909-1917,Y,Y,NA,5,Hinduism,18532IN
10652,18532,IN,lae,0,Pattani,Pattani,S,575,15,1,Y,3,NA,NA,1907-1914,N,Y,NA,2,Buddhism,18532IN
10653,18532,IN,lbf,0,Tinani,Tinani,P,1697,15,1,Y,4,NA,2017,1908-1915,N,Y,NA,2,Buddhism,18532IN
10654,18532,IN,nes,0,"Kinnauri, Bhoti","Kinnauri, Bhoti",S,3,4,1,Y,2,NA,NA,NA,N,Y,NA,5,Hinduism,18532IN
10655,18532,IN,xnr,0,Kangri,Kangri,S,68,251,1,Y,4,NA,2017,1969-2007,Y,Y,NA,5,Hinduism,18532IN
10656,18548,IN,lhm,0,Lhomi,Lhomi,P,1295,3,2,N,4,NA,1995,1976,N,Y,NA,2,Buddhism,18548IN
10657,18602,IN,mrg,0,Mising,Mising,S,42,41,1,Y,4,NA,2001,Yes,Y,Y,1078,5,Hinduism,18602IN
10658,18602,IN,onp,0,Sartang,Sartang,P,4413,50,2,N,2,NA,NA,NA,N,Y,NA,2,Buddhism,18602IN
10659,18602,IN,xsr,0,Sherpa,Sherpa,S,2,25,2,N,4,NA,2014-2015,1975-2008,Y,Y,1337,2,Buddhism,18602IN
10660,18770,IN,bfy,0,Bagheli,Bagheli,S,245,214,1,Y,4,NA,1821-2020,Yes,Y,Y,NA,5,Hinduism,18770IN
10661,18770,IN,bjj,0,Kanauji,Kanauji,S,50,337,1,Y,4,NA,1821,Yes,Y,Y,NA,5,Hinduism,18770IN
10662,18770,IN,bns,0,Bundeli,Bundeli,S,7170,319,1,Y,4,NA,2010,Yes,Y,Y,NA,5,Hinduism,18770IN
10663,18770,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,3566,464,1,Y,4,NA,2005-2014,1904-1952,Y,Y,hne,5,Hinduism,18770IN
10664,18770,IN,mup,0,Malvi,Malvi,S,2235,294,1,Y,4,NA,1826-2015,Yes,Y,Y,NA,5,Hinduism,18770IN
10665,18770,IN,noe,0,Nimadi,Nimadi,S,730,194,1,Y,3,NA,NA,2018,Y,Y,NA,5,Hinduism,18770IN
10666,18771,IN,bhb,0,Bhili,Bhili,S,8140,122,1,Y,4,NA,1930,1916-1996,Y,Y,NA,5,Hinduism,18771IN
10667,18771,IN,cdi,0,Chodri,Chodri,S,140838,2,1,Y,4,NA,2005-2006,1991,Y,Y,NA,5,Hinduism,18771IN
10668,18771,IN,khn,0,Khandesi,Khandesi,S,1,212,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,18771IN
10669,18773,IN,cdh,0,Chambeali,Chambeali,S,340,100,1,Y,4,NA,2017,1883-1979,Y,Y,NA,5,Hinduism,18773IN
10670,18773,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,120,105,1,Y,4,NA,2017,1932-1998,Y,Y,NA,5,Hinduism,18773IN
10671,18773,IN,mjl,0,Mandeali,Mandeali,S,22,169,1,Y,4,NA,2017,1970,Y,Y,2769,5,Hinduism,18773IN
10672,18773,IN,xnr,0,Kangri,Kangri,P,563,251,1,Y,4,NA,2017,1969-2007,Y,Y,NA,5,Hinduism,18773IN
10673,18774,IN,hlb,0,Halbi,Halbi,S,3,78,1,Y,4,NA,2002-2017,1989-1998,Y,Y,NA,5,Hinduism,18774IN
10674,18774,IN,tcy,0,Tulu,Tulu,P,13877,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18774IN
10675,18775,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,1,464,1,Y,4,NA,2005-2014,1904-1952,Y,Y,hne,5,Hinduism,18775IN
10676,18775,IN,hoy,0,Holiya,Holiya,S,640,3,1,Y,4,NA,2020,Yes,N,Y,NA,5,Hinduism,18775IN
10677,18775,IN,kfa,0,Kodava,Kodava,S,129,81,1,Y,4,NA,2021,1873,N,Y,NA,5,Hinduism,18775IN
10678,18775,IN,tcy,0,Tulu,Tulu,S,3819,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18775IN
10679,18776,IN,tcy,0,Tulu,Tulu,S,28,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18776IN
10680,18777,IN,bfy,0,Bagheli,Bagheli,S,30,214,1,Y,4,NA,1821-2020,Yes,Y,Y,NA,5,Hinduism,18777IN
10681,18777,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,910,149,1,Y,4,NA,2017,Yes,Y,Y,NA,5,Hinduism,18777IN
10682,18777,IN,bgc,0,Haryanvi,Haryanvi,S,67290,349,1,Y,4,NA,2017-2020,2001,Y,Y,NA,5,Hinduism,18777IN
10683,18777,IN,bgq,0,Bagri,Bagri,S,216670,478,1,Y,4,NA,2014-2019,2001-2013,Y,Y,NA,5,Hinduism,18777IN
10684,18777,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,100,69,1,Y,4,NA,2017,Yes,Y,Y,NA,6,Islam,18777IN
10685,18777,IN,bho,0,Bhojpuri,Bhojpuri,S,380,538,1,Y,4,NA,1998-2007,1911-1982,Y,Y,NA,5,Hinduism,18777IN
10686,18777,IN,bht,0,Bhattiyali,Bhattiyali,S,190,78,1,Y,4,NA,2020,2019,Y,Y,NA,5,Hinduism,18777IN
10687,18777,IN,bjj,0,Kanauji,Kanauji,S,705,337,1,Y,4,NA,1821,Yes,Y,Y,NA,5,Hinduism,18777IN
10688,18777,IN,bns,0,Bundeli,Bundeli,S,1090,319,1,Y,4,NA,2010,Yes,Y,Y,NA,5,Hinduism,18777IN
10689,18777,IN,cdh,0,Chambeali,Chambeali,S,510,100,1,Y,4,NA,2017,1883-1979,Y,Y,NA,5,Hinduism,18777IN
10690,18777,IN,dgo,0,Dogri,Dogri,S,20590,259,1,Y,4,NA,1826-2017,1883-1971,Y,Y,NA,5,Hinduism,18777IN
10691,18777,IN,dhd,0,Dhundari,Dhundari,S,2265,355,1,Y,4,NA,2017,2014,Y,Y,NA,5,Hinduism,18777IN
10692,18777,IN,gbm,0,Garhwali,Garhwali,S,2265,350,1,Y,4,NA,1827-1994,1876-1966,Y,Y,NA,5,Hinduism,18777IN
10693,18777,IN,hnd,0,"Hindko, Southern","Hindko, Southern",S,220,440,1,Y,3,NA,NA,2022,Y,Y,NA,6,Islam,18777IN
10694,18777,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,3155,464,1,Y,4,NA,2005-2014,1904-1952,Y,Y,hne,5,Hinduism,18777IN
10695,18777,IN,hoj,18802,Haroti,Haroti: Harauti,S,940,152,1,Y,4,NA,1821-1822,Yes,Y,Y,NA,5,Hinduism,18777IN
10696,18777,IN,kfr,0,Kacchi,Kacchi,S,440,249,1,Y,4,NA,2010-2013,2013,Y,Y,NA,5,Hinduism,18777IN
10697,18777,IN,kfs,0,Bilaspuri,Bilaspuri,S,2020,157,1,Y,4,NA,2017,Yes,N,Y,NA,5,Hinduism,18777IN
10698,18777,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,30,105,1,Y,4,NA,2017,1932-1998,Y,Y,NA,5,Hinduism,18777IN
10699,18777,IN,kfy,0,Kumaoni,Kumaoni,S,4345,327,1,Y,4,NA,1825,1825-2007,Y,Y,NA,5,Hinduism,18777IN
10700,18777,IN,mag,0,Magahi,Magahi,S,40,274,1,Y,4,NA,1818-2016,1890-2009,Y,Y,NA,5,Hinduism,18777IN
10701,18777,IN,mai,0,Maithili,Maithili,S,20,408,1,Y,4,NA,1986-2010,Yes,Y,Y,1302,5,Hinduism,18777IN
10702,18777,IN,mjl,0,Mandeali,Mandeali,S,870,169,1,Y,4,NA,2017,1970,Y,Y,2769,5,Hinduism,18777IN
10703,18777,IN,mtr,0,Mewari,Mewari,S,960,289,1,Y,4,NA,2021,1815,Y,Y,NA,5,Hinduism,18777IN
10704,18777,IN,mup,0,Malvi,Malvi,S,400,294,1,Y,4,NA,1826-2015,Yes,Y,Y,NA,5,Hinduism,18777IN
10705,18777,IN,phr,0,Pahari-Potwari,Pahari-Potwari,S,100,371,1,Y,3,NA,NA,2008-2021,N,Y,NA,6,Islam,18777IN
10706,18777,IN,pnb,0,"Punjabi, Western","Punjabi, Western",S,2442,784,1,Y,4,NA,1819-1952,1885-1922,Y,Y,NA,6,Islam,18777IN
10707,18777,IN,rwr,0,Marwari,Marwari,S,12450,487,1,Y,4,NA,1820-1821,1815-1867,Y,Y,NA,5,Hinduism,18777IN
10708,18777,IN,skr,0,Saraiki,Saraiki,S,14436,862,1,Y,3,NA,NA,1888-2009,Y,Y,NA,6,Islam,18777IN
10709,18777,IN,swv,0,Shekhawati,Shekhawati,S,10,251,1,Y,4,NA,2017-2021,2015,Y,Y,NA,5,Hinduism,18777IN
10710,18777,IN,xnr,0,Kangri,Kangri,S,7560,251,1,Y,4,NA,2017,1969-2007,Y,Y,NA,5,Hinduism,18777IN
10711,18778,IN,kfa,0,Kodava,Kodava,S,24,81,1,Y,4,NA,2021,1873,N,Y,NA,5,Hinduism,18778IN
10712,18778,IN,tcy,0,Tulu,Tulu,S,21,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18778IN
10713,18778,IN,xuj,0,"Kurumba, Jennu","Kurumba, Jennu",P,35492,2,1,Y,3,NA,NA,2016,Y,Y,NA,5,Hinduism,18778IN
10714,18779,IN,dis,0,Dimasa,Dimasa,S,4,34,3,N,4,NA,2005-2019,1905-1908,Y,Y,1010,5,Hinduism,18779IN
10715,18779,IN,kfa,0,Kodava,Kodava,S,1,81,1,Y,4,NA,2021,1873,N,Y,NA,5,Hinduism,18779IN
10716,18779,IN,kfp,0,Korwa,Korwa,S,14,70,1,Y,4,NA,2021,2016,Y,Y,NA,5,Hinduism,18779IN
10717,18779,IN,khr,0,Kharia,Kharia,S,1,97,3,N,4,NA,1992,1951,Y,Y,NA,1,Christianity,18779IN
10718,18779,IN,kxv,0,Kuvi,Kuvi,S,1,155,2,N,4,NA,1987-2020,1916-1962,Y,Y,NA,5,Hinduism,18779IN
10719,18779,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,5594,62,3,N,4,NA,2011,2000,N,N,NA,1,Christianity,18779IN
10720,18779,IN,nkh,0,"Naga, Khezha","Naga, Khezha",S,29,34,3,N,3,NA,NA,2016,Y,Y,NA,1,Christianity,18779IN
10721,18779,IN,nma,0,"Naga, Maram","Naga, Maram",S,26,17,3,N,4,NA,2004-2007,1998,Y,Y,1023,1,Christianity,18779IN
10722,18779,IN,nri,0,"Naga, Chokri","Naga, Chokri",S,2,28,3,N,4,NA,2015,Yes,Y,Y,nri,1,Christianity,18779IN
10723,18779,IN,pci,0,Duruwa,Duruwa,S,2,63,1,Y,4,NA,2019,2000-2003,Y,Y,NA,5,Hinduism,18779IN
10724,18780,IN,kfa,0,Kodava,Kodava,S,5,81,1,Y,4,NA,2021,1873,N,Y,NA,5,Hinduism,18780IN
10725,18780,IN,tcy,0,Tulu,Tulu,S,63,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18780IN
10726,18780,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,2,34,1,Y,4,NA,2018,1962,Y,N,NA,5,Hinduism,18780IN
10727,18781,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,57,62,3,N,4,NA,2011,2000,N,N,NA,1,Christianity,18781IN
10728,18781,IN,nkh,0,"Naga, Khezha","Naga, Khezha",S,1,34,3,N,3,NA,NA,2016,Y,Y,NA,1,Christianity,18781IN
10729,18781,IN,nma,0,"Naga, Maram","Naga, Maram",S,3,17,3,N,4,NA,2004-2007,1998,Y,Y,1023,1,Christianity,18781IN
10730,18782,IN,kfa,0,Kodava,Kodava,S,404,81,1,Y,4,NA,2021,1873,N,Y,NA,5,Hinduism,18782IN
10731,18782,IN,kfg,0,Kudiya,Kudiya,P,1884,1,1,Y,2,NA,NA,NA,N,Y,NA,5,Hinduism,18782IN
10732,18782,IN,kfp,0,Korwa,Korwa,S,2,70,1,Y,4,NA,2021,2016,Y,Y,NA,5,Hinduism,18782IN
10733,18782,IN,tcy,0,Tulu,Tulu,S,392,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18782IN
10734,18784,IN,tcy,0,Tulu,Tulu,P,8350,239,2,N,4,NA,1847-2010,1842-1912,Y,Y,NA,5,Hinduism,18784IN
